,THOR Address,Rune_Balance_TC_x,Pooled,Bonded_RUNE_TC
679,thor12v0ucarez67y2z69m4qnv2nnf4muq5p9xdcl7c,19208.07317053,0.0,
680,thor1l59thvdggku4lpeysj2u0lkfkux0lm2asg9n4x,0.0,0.0,
681,thor1vvdnqntwkd7avvn4fsacswq6jv5wzerl334v92,238.86134925,277.76872363,
682,thor1tnsh5m2sy5fcffpj64denes6adrvrsnycxx3xd,611.86947441,0.0,
683,thor1rtu7m2umrrxx5pqk78vwhsswxff9w4cmyvdkqc,21314.456745,0.0,
684,thor1ex5ujffnv0t9e24lktdemv3z8ayzqxj6lczg4l,7.71179308,0.0,
685,thor1gcf0fqz27rjc448wxjfvauw4nramcrmxy2rx5q,7002.97133711,0.0,
686,thor1e0xlnh0lqhxvxgprrsqk0smydw40zge8wfztge,2273.56057,0.0,
687,thor1wgyrzgkclassg0c3rel4jzj8lfee5v7j0djx56,468.2132,0.0,
688,thor1zt6q6zuj5n589jdjkgvams8car3dajj7rxymm8,0.0,0.0,
689,thor1azfk27uvq9e3kykdrtxn6fncz7ahgxpqj2g3qh,7500.0,0.0,
690,thor1tp98736a2m3r726vrct385admf3srltra6n59z,5.20235937,13808.03459589,
691,thor14etk7hq55dk437pth530vf6er8g2cuzff2e2dp,526.35405179,195.55925951,
692,thor1p3hcnlfdla2647rpersykfatplvhkehd26zuhd,768.46199997,0.0,
693,thor1tl8drprumy2q700ghlc0ertdexp38ujuyfl8yu,3.27055062,80.12684087,
694,thor1s9xk93q3rn9wwa6857wax42xc8z8w7sfmt8ypg,9.61777224,2495.07494257,
695,thor1sl2ynsvye9er5vxvvadf2yudq300pk8n5xcagn,20620.2839211,19792.96385529,
696,thor1q9ey59gnqua5jmt3wwncncr42e5um6gr0aydp0,1.93314159,1637.9186906,
697,thor1ujnwy4cd7v0jst708u02fhc43de5da96z969qh,29.75842515,1427.61959146,
698,thor1swt6h3k5ffjwxsenl4rgzqmw7vu20pt3tfy5v9,165.10038604,500.00139737,
699,thor1ww2myn4m872vlsg6u8krxvrxgwtue8j4erfemr,667.84919994,0.0,
700,thor1uggsz89g23867pxl33ngl976cx5gyqyyypsdeh,1191.3035973,0.0,
701,thor1vg4snypm5j630k86z87ltstwuluwzpc0p77uzg,147.99594806,0.0,
702,thor1t4aputgdg826e494gxyr6z8e82cppeqf83q3tm,50000.5,0.0,
703,thor1mhy4jcprpnghmnqnqqalpe5fkddtly0rvfy757,0.0,0.0,
704,thor1vyxsg3pk0uav6wxlum6lwdmp42tjmr4kuz703g,161.40069486,0.0,
705,thor1s6cu0lyd7p80ujshzn7cfyp5vvhrvnh3cvjq2x,0.0,0.0,
706,thor1pt6n7kfeseuaf9zfz5590vkxe8ffg3pyq5hhjt,5.33926057,113309.15911035,
707,thor1nxdn72z9mctjp704xq7fhs8ltqmw2pgcpkp6nn,18.22694442,809.54367163,
708,thor1lu64kltzmcuce7w9k4s2wtfrr7ffreew8y5x4h,0.0,0.0,
709,thor14adphczd4d334lftyqlwcddp78me05ye6dx2h2,4553.074,0.0,
710,thor13fame0s2rf0ff7npmcmf7th65xwukpmch99k03,1032.94164119,122.93231415999999,
711,thor17e0vc6n5ahyefgwawfmrl5lejkemgw89p7h2h2,0.67251999,523.1837213599999,
712,thor1dfha7vvxjtr7g6ssp7pd3r4te0e6r2x9v0szt2,10647.29505576,11000.01542477,
713,thor1v9zze7wzvdfje4h6z97wsj873v8gcr3rmrzhjs,0.0,19.844830140000003,
714,thor1k6yrhv959n7x6xnjs2d3ryvm57x0sjffh76pyu,0.0,0.0,
715,thor1pu63eqqp6ncjewy6we2dgsm4sk0prymvac40mr,403.9113,0.0,
716,thor1rp2ygd7mvgldwssrzhhqxe68809gw5xj7p7yw5,0.0,0.0,
717,thor14l5rwncfawmwvyc22gzp7xp0fve3ee6wqh256h,0.07757949,0.0,
718,thor1h3wu6l9hljtv7fgw8czp0udatwycyy3jxpg88x,0.26348801,0.0,
719,thor1ufvk3uy7p9nr5t5s06f5caxkludt40j74f8kct,6.65672769,152.27021429,
720,thor1lcjcwf7gx8a54l4zegl344scj9ar00aduyzegu,3001.33189829,0.0,
721,thor1uupsqzgrwueukq7e526s5aq3utx5gej4804h0p,9981.0423312,0.0,
722,thor17a3ekr8atzl9qzyyrtvxqx2ga3jlvnl46qn4rg,11999.65109935,1180.29126271,
723,thor12zlz7rcfzx2wtr2k3qea4apueledh5fuj760nc,126.12975129,102.49999999,
724,thor18hcwwhvszg0fglxsp6xlkf5l2lst6mgestgtth,9.24607795,156.65939077000002,
725,thor1llgzr7x4c6tp0ygxeh3sr9ml7q975utttnuseh,142.65017068,0.0,
726,thor1939g2z2z00u6lzw8mt8rvtpgq2ejf5ndaef5wq,216.72463407,2805.7450504,
727,thor1scuce4sr6sdyfqnyjlha78czkl2jzgcs4qvxf9,1101.43087122,0.0,
728,thor1plumm0e6xhlc5fmv82h0zvjjap3j2s4285qyms,26872.20934621,0.0,
729,thor1h0krfeq89d0hl0kyazjajpdtwrx7u46f97essa,1589.81621964,0.0,
730,thor1ywpstj9hj6d5297ln66jx426anlkv3frx36f74,1.97874539,0.0,2.16127562
731,thor1d5r9vyvyd5ahp59t2a4ssv7nuuvq75lq68t6fj,39924.9181,0.0,
732,thor1rl9akx3rukr39ge7jzgs5vlh32zsv08kx7nv7q,0.94691702,653.45491052,
733,thor1mutxh003u94emhf0wry0qxyxk3d4pxd3qeazhc,0.98,0.0,
734,thor1lcu3cvz5xsanp0y42pejnamkjpwsvr6hcafdnq,1423.87381928,0.0,
735,thor1eavgu8qfssny5c7h8sq7asny4ae3nv3w45l2zc,12067.28117827,0.0,
736,thor10dyqeps8gxz9hv3zh89u4zl7uh6jdc3jek0ydq,163.61025768,0.0,
737,thor1k7njfesmtnwde3zlvn4z0y7k2yulwggc84dy37,688.43892397,0.0,
738,thor1yuvwcv7yp9gzd0v5wkr02zykwzlhhk6ju4xh6u,120.79377531,0.0,
739,thor1s4dvn8vupenn7t356fl99xycdkxaas5jn282sq,62.36233223,0.0,
740,thor1nt0k4ysl4fh2mk4tjkdp4t9vj3zecad34mjvwv,0.0,176.50589249,
741,thor13a6n2uup94up8l9e8qcv24nkwhcjwxzrhq7alw,217.56811545,0.0,
742,thor1xcf4sf58tkfp8lx0ct0rg9g5rc3v9xx0kwfv63,65.10347683,1.84959559,
743,thor17x9shjggqsy3vnzr2ettme57jznfu5ee7xts8y,0.0,0.0,
744,thor13cell0fplse5g8z33ewjygh6rhtya4egnqur7z,62.815245,0.0,
745,thor17y5akqx9z7pv3j730w50vcdz7pr6j9gfaxqr82,2663.27144692,135.37724184,
746,thor16ruqv7empzya6u58ndqx8vyvz6t9pa6zc6lvhw,0.0,0.0,
747,thor1m02dw4z79hy0fztg20qz28zzecezmttk38fwup,7520.98653217,6483.8657570000005,
748,thor1ec8jc6f8ykczcyav5zzck7tyrj88r5djl5990c,0.51362397,49500.00589612,
749,thor1havnjtlpk3rnapkfsyak4zatx2y9mv4t2cx0sr,0.08199936,465.07738267,
750,thor14mmznndwtym4y4f6dcge3gg8zr3dpcguv8rp3p,53.0,0.0,
751,thor1tmn6dr82te2wdwl5x67tjzudujz8h2yd89aycn,0.59190347,199.05883119,
752,thor1yv7ztrw9p6tcu3rsmpaq52cuxeu6ddte67s7hp,62.84044251,2.26277457,
753,thor1xt2qmcnafw5jzv2x0pnspv2nw54xc0rx7f4822,6609.26210218,0.0,
754,thor1tds6ucuseualrd5crlxx3lj3236pcnqgdjysm6,65466.8384679,12741.06997263,
755,thor13tqs4dgvjyhukx2aed78lu6gz49t6penjwnd50,32702.2601306,0.0,936278.56219962
756,thor1qdqqrh4ng5asxfm4den2p4zcmvkr2cml5ytlmu,23886.37325983,3795.26440564,
757,thor12zr4xlx5k24ghj0chew5u2lgkjs7808r59740u,14000.61451389,0.0,
758,thor14gfvje23mu6m6vp82w45nxq7g74exs6y480wjf,0.0,0.0,
759,thor1lxlnf84k9v5r28aczpn26k4wyrdw4gurkj2rxx,627.62763925,0.0,
760,thor1hptvqw7v5h4shpsygz8w0d3h402yn54fr45tjk,275634.35732743,0.0,
761,thor132cryf6su7sn0hj4tn55h765w0hy4q2c7jgdyk,0.0,0.0,
762,thor1u75tuuur2z2nlk75wxz6acmhwphhqwllgzd3kp,1.0,0.0,
763,thor19h73y7uxjfvd65rcah8qcprwyp5c8tuwqlyu4m,0.0,0.0,
764,thor1ka5hsxjc967m3sde7yuuhhm2yzt9na63zg7aw9,217.92247914,0.0,
765,thor1lmh9se4k3fjxhnl8223krd30fmdlgg72kl0sgk,0.0,0.0,
766,thor1zaedll5mg4c2erg8yn2v6xvd3uc2uf4mx9s47m,54.88662162,0.0,
767,thor1zzc7ta8vuypn4nsw0m5a75837h50ugyfpp3mms,86.18076962,0.0,
768,thor1ln75vs9jeya8whpgklyk5da580qsvnz5drx7wq,1999.38913375,0.0,
769,thor15t8fhv34mw6vrks6p96n44qrf5swq9m2jrhge3,4300.0,0.0,
770,thor18u40l08sucl3e4ntu2whqyqsd7vklrrepksjrp,62.88417462,0.0,
771,thor1thp7g6f6eg3k8qjcyhr6w4c5erztd0jmwhg0dy,5305.66392679,840.38626627,
772,thor1s8fm03rndv4qg76nhg8lqtep3yexsjgcgnys4s,115.16300949,0.0,
773,thor12rddr4nquvp4x0ajlq080xjtnmuvlc63cs7ez0,1.0,1461.94505207,
774,thor14yrqej4r5wm6vjxze9s8utujcc6jtju6z6apg6,0.0,0.0,
775,thor14e3yyeapzvls9yxmzyflk3ane8ccqntc4twq04,272.6876,0.0,
776,thor12m472lek6txuaaq0zz4qr8t68nhew0ezl7r64h,9.80793064,0.0,
777,thor1j0ertrfeldz8zlsgjkzy78q32cmvnjd0sdva4s,0.0638628,0.0,
778,thor1rrrav9jvq9a79rlz5lczw7cgdfenye50kzkel4,0.0,0.0,
779,thor1wpvmk8wfu3u3x4h3n7xa5gxwrh6f9x5rslf3xe,0.0,0.0,
780,thor1mvuhfs9myhk9k0m2u6rxezcewzulkkxwmdgc8a,0.0,0.0,
781,thor1dr488raawrruxrkva7d6aq6lca2laxymy4636x,0.0,0.0,
782,thor1qdukkfrvyflguxtls0373nzuurevdr75ry8uec,132.16668788,0.0,
783,thor1cu7qrgq6nlhq3fya7c3aemr26znr3zgzsqm0j2,0.0,0.0,
784,thor1vaycfeyuha54vklknh5d6vnju9fuwf8lcedj54,0.0,0.0,
785,thor1sykfysxle5f43e36679t5l2nrexrtfz9zzf4gd,84920.15211463,0.0,
786,thor1qq2k6avev53ake5ve4k2ympz80j80y54pxedas,3849.31639483,0.0,1793075.77266337
787,thor1u6tlzfc35nk6s0gw55z7qt5a09a8hekempa8g0,9.22073628,0.0,
788,thor12dpps82a5a2zmzdvq74rjunfjh2szykgcr9anw,5.7600925,0.0,
789,thor19ud2sr7yuk5vml4jtwxecln9635wszy8pqq7kp,262.39017872,3.82539433,
790,thor1nuwd0vpdgvheuzz44yulkvzt5yx38gm99mrjw8,7.23993046,0.0,898226.82510899
791,thor13n7ep4tjtkf86rnf7e45f52ja2sj65wjgkh4lt,74.07018862,3.94999408,
792,thor1lfsns9683fw3mdq3cmhpe93f7phc72nlfk2hys,91972.52330028,0.0,4387098.11372051
793,thor10cfzgzg25cp5yjrkyg5dr9p7dqh0xlsdhawwjc,3009993.35642552,0.0,
794,thor1yu935rmdju4nqdu2p8kax4sxt74uaqql3whh6t,1080.82631862,0.0,
795,thor1jl63gf28nvpej9qkwe42rfy64rxfsppcktzjl2,4.01941748,0.0,
796,thor1rgvd3slcqp6yhwcmzqctnuyeq63kgymjlwr8ep,25327.07979051,0.0,
797,thor1sl7c2a7j4t8wy9tlr8yc7gzwc7hx8xn0m9q943,0.0,0.0,
798,thor126dlknkd4pupe3szryz8prmg4x2lsgx36zy2cz,1113.62502932,16.32461105,
799,thor19kdk7gt9g503r0mq596jjhlx9l2zsd9hrmexvj,0.0,0.0,
800,thor1s2cyuykkth88a2kw95jsld9pyz6z52qk32t852,622234.73155071,0.0,
801,thor1dtxem2vndrfgl9npd2hv8mfpcxdz47czjg62nv,0.0,0.0,
802,thor19tk3uz58yva5zc9uu5j3ry2qwsg0tasaq4nxn6,199999.93,0.0,
803,thor1u7uccz8xzvc02lp3uqv4kzzjpuukg6k3a5fe2x,246273.78,0.0,
804,thor1yw4ug8uer7hcymhdm75r9svmsk9qnl448fdgvr,62.69,0.0,
805,thor1x5vjh92v245fcc0tk8qw046asz2r2fp78l38gx,1568.61609761,0.0,
806,thor15en3mf0nfstye6x4we75xxlt7dfqku5775nvuw,564.86,0.0,
807,thor1cwa7gxja6mj8965zz0cx68k88acme4e3amt6hg,0.39662291,0.0,
808,thor1u7mz3rxnp4pglsx4rw5j6hq8s6lpujygxqsxvn,3079.77458273,0.0,
809,thor1c6n9twnp3kf22akulanwsp89ak2pkmkznuw73z,3998.97445826,0.0,
810,thor146uyz2ye2vmhlqmtsdxr5d349ajmfxykktpf4u,3990.6286,0.0,
811,thor1xtn3c0zk8ul9vxrfkmxs2vudz2x5j0xlxxzg5e,86.68595404,1.99958167,
812,thor1p8pk80fhaqc7z9yguvwsadhsnxtf3pdm8rttjw,3.86484801,0.0,
813,thor12ugayd9j99z9u9wdkkh9hf969xrc2ey4vdkg9u,3200.22235398,0.0,
814,thor1qdetm9sufpnfddj20ty9cye7w3yzmkw5xxjt9y,22689.39096047,22861.4726465,
815,thor1k88e6yvnqdd6xe9llkl4hxndpp3calek0qg0ah,783.40070104,0.0,
816,thor1q9mg6fsclzyq5qga77qcxsgggaud7dsu0yqd8h,1615.95293258,0.0,
817,thor1qp6gsxshqmrksc0y4gzmck9064ffhrenukjukf,103.57868556,0.0,
818,thor1twn7a9k72swsjk44wkvze94l2hhhunedthvq2p,0.0,0.0,
819,thor1fvaraa7d9asu0r6a4gawg6pg3vuljfd5tfh8yr,0.0,0.0,
820,thor1mjcfhx8aa3rj04dwk7jn36xlszywp60yqtpvgd,29735.77691452,0.0,
821,thor14yvmqcmnj5chrtj95wlyr2h6dzx7w9pcu9j6qj,0.0,0.0,
822,thor1ju2lktysamc4xj32kg5qxmcqrcj7ddd6ry7v7w,1.3044121,0.0,
823,thor1q0y2gj9kjfx4sv0htt7p88j4uxal54mftzvsar,0.0,0.0,
824,thor1uxwtgmf4kp3gl4saqpwa5zfdlvdf7sy9tdkf3y,100.85123159,0.0,
825,thor1qryqs0nayzgmzgddsk9s0fwtw8kfc7zck835cx,40.5344,0.0,
826,thor1xpg7e90fncjwwqf5jl5hg4aq85m7msqy6m0mrh,0.0,0.0,
827,thor1hsma9f6k0nemydz0cglqtncgv8v659hwm42ur0,44.28463366,0.0,
828,thor1dh8mu8qmnx2h4vkayvt4ssuz7556xx95ndmp88,8.86826923,0.0,
829,thor1yhvly79u62gy7pw3m5aymenruayjrdhkm9z00h,1629.928,0.0,
830,thor1ngsxm3xk9rhjd706klrh6g5wjfwpzpy4vgjkkp,0.0,0.0,
831,thor1hx8efd3ue2r3rv04x7dv6vmjktwxnevj6lnykv,1401.0,0.0,
832,thor1yj74jguk67htz99v0zc4z76lrgrkd9hwqefezs,0.0,0.0,
833,thor1lfwjxaw6jdfdup6z9ec4d9f8336z7nteevvdhg,102.72483381,12.65087412,
834,thor1wk08ndryd53d7ngyckzr0u4rjxjqlanw66a227,0.0,0.0,
835,thor1juvkn7a96lq34gzsw3a5ssefewt046a6uj67qm,37.55998718,0.0,
836,thor122jhzragkls9kv5hskhe3dpxehuwcfd8lzv3st,5.94639824,0.0,
837,thor13fnxwgm20869ftwdkpwdevmzw62tvs6rekyld9,0.0,0.0,
838,thor1dyzdzmx867qagmr24gv93ywncn2av6429ee9c0,80.2771395,0.0,
839,thor1gqatflj0hs7txp63jwlc605pv337e7x5g2yuzm,0.0,0.0,
840,thor1y3nhdc6yy386kcryzfuyw9kdghre90g924f5yk,8.87081417,0.0,
841,thor1wjt2g3dq3ya40k8k3qzxpupa4ac4hv4r0zntnx,0.07864143,2.33363699,
842,thor187wahgjt4r6remlp9nkuf7x642av8nkjm52ptq,9.05933823,0.0,
843,thor1mme8gghr5ah76a9xwv66w64qv6metksftzr0lj,0.0,0.0,
844,thor1dh7dyzuvudx39kyuwahds02cwh2jl7ptf4apvp,42899.69242836,0.0,
845,thor1az84gfludgfstuwqfy7z60xr3mljaspd84awpc,1090.94,0.0,
846,thor1shy9fxsdzddskkqem2lsn94sa08k4hamuvxdjv,204.11305152,0.0,
847,thor1d8fm4qeawr3h8k2p5fdap0f459hevtxljcff09,0.0,0.0,
848,thor17xwxce6arh02t5hnac5asj4p76f70t7gfv6vz7,422.90913508,386.7624536000001,
849,thor1cplujrn26rh9hn0yh345plxduscls29rypepyy,0.0,0.0,
850,thor14mc2ryupg2myv3csc8rkvt9cj9hldxuhd04d3x,10.6909,0.0,
851,thor18gfwpv2q5ev3049rj83jfj6kkr0juqur5kupph,57.34648399,0.0,
852,thor1qf4xlcm8w2spp9vwkayzl53mjfgp2tus5gzlvs,452.78596749,0.0,
853,thor17h64uvmy78yyt53lxy4g4qzf20cvqv7p5qv3m6,376.89271969,0.0,
854,thor1fhqn8g5rf4fu9q4f43ehuweqnx3w624n8lphg0,546.18575863,0.0,
855,thor1u6egw8gm8aqnp8aapn44fuazuef9mspcyenhla,0.0,0.0,
856,thor1t4wpgr6qqcet4wf3wyrda3a0zhc422cd2q0qd5,7201.09605109,0.0,
857,thor1hjx938lsfr2g4d9qk3p649w424mmyla44y6030,35.99657909,0.0,
858,thor1wxacy2we4stmaxa87dtqatpt4m34htmeuepn9w,0.0,0.0,
859,thor19u9v8ycvv3gp5mpe7xz8z9vh6u3mhxnjd7wqux,0.0,0.0,
860,thor1v8jkg3jtkqy6cley0uvpsc2ep05rjfxug00k0w,37.6192805,0.0,
861,thor1lk69pw8dkkk5fukqvxwkj8rj25dqmftd860djz,0.0,0.0,
862,thor1k55l7lvtjhx7c45vjrqsgz42fa5zefhf0v29sq,2856.05733616,0.0,
863,thor17npwczkr0e06u7cssmcydr3z2hcxk7p9x7ps6g,0.0,0.0,
864,thor1auywrjch7k7u2eymkvkh79rzyggexzhmjvl70m,0.07536712,0.0,
865,thor1kl048taczn6wu3uz6v4hxae9f6wz3k855xt4ky,13898.97203363,0.0,
866,thor1euy5xqclrymngcnqvdrde26qyf99nuttfukdzm,41012.55782798,0.0,
867,thor1mfr6e4yklwqx7uq960tdxqm9cxaayfc07ara7n,1.50549803,0.0,
868,thor1mv8j0y7k4ppz2wqapxvdh3lr7hus9u4ctg34a0,36.50974532,0.0,
869,thor1e3hxayfttnahzwv79rffjq20vr86wlgqf6jeq9,0.0,0.0,
870,thor1zn4xushsln2ncwx8rrxkv04uhu6k2jvt992qtl,0.0,0.0,
871,thor1y57hhvz4fpkqu9umvxrcltcnwlesjvzu5hqfmy,100.07792603,0.0,
872,thor1rzse5rwrltxe9kva5rph3xgcc93p94nsuc49ej,0.0,0.0,
873,thor1cp8k4xamapzlmxw65w4e7ya0p2z6ypqvrw5fd5,0.0,0.0,
874,thor1fwtg8gwleepw8w6ns4edkt97sf7vu9lnkdls0s,0.0,0.0,
875,thor13awxe0c7e58z7nunqjqfkrk07h5w4mrq97yhc7,22.3786837,0.0,
876,thor10luvve78cqmq4x5jkqhvfv6rztnva87a6w7ukc,324.30677198,0.0,
877,thor1p06kgyjf47gadm77lg7yrxe338qu9ux3mt5t3c,1086.94169011,0.0,
878,thor1x9ku4vllxrhw422s7l86524m00fd6t06c92ruc,0.0,0.0,
879,thor1pzdfrwyew4pzn898ffp2t7gxp7pv6d77feyu0a,0.0,0.0,
880,thor1g2wquft5mk7fxg99jmdtx688ct27a5syd28w6c,0.0,0.0,
881,thor1qxwtl0lndq45wx987tkqee7zftrvtqlyazd6qa,0.99320705,0.0,
882,thor18jrnxzwwfzen9yl8dd5u94k3z0mrjxtds6za0h,144.93599116,0.0,
883,thor10xw6y4ma0373rt5nnyhgmrvxlxvnx7qx2wvrhh,17.21693412,0.0,
884,thor1e7em4uamkxk8hz4h4ujzt7u888l53tgf8lfxn9,2.21654642,0.0,
885,thor19yxmxjcjzt703090t73akwfpjhlgd4rz5zvv6p,46.94161013,0.0,
886,thor1045a38jayave3xajjll3c95agsu0yqh8arlgq2,51.21861878,34.16328343,
887,thor1tk7dhl60uawlzrzquvg578al59qdtrjgy58w3w,200.80875598,0.0,
888,thor1cgcfteftgnrrpkauyu8y93890grls85nh7lhpg,10.67137683,0.0,
889,thor13uda49g584w79n8tqytcgfa7dgxnf5zxa9u3f9,1.16098569,11.10717038,
890,thor1nx4ksvrg9hl0yr9vpsjedxqz0rlhmrypvs7mz4,0.0,0.0,
891,thor1smm4k3akdz3nxzlwkfmu8aq8hderyyfrflhexr,594.77933603,138.42386739,
892,thor14gzvsg6cc882l246rned0933vkw2dxk34uxs6x,0.0,0.0,
893,thor1kzprwpntrvacdmtpefe0d2y9kr6j6uafyrhkqm,176.1248,0.0,
894,thor1wsutm4n23wrpnjdazsn565mhhq829sa7n4u8cj,0.23414038,0.0,
895,thor1amxn68t6ylk822kpaqdnj6jpmqvhwvh9jf9wvk,112.97997216,0.0,
896,thor1rujhxhf55x8yvxw5ngudup670a7ytc3xw233mw,275.91656406,0.0,
897,thor1me79m63y3c5ja2jeljxzyma24hyd7ujdshcjgm,54.70847077,34.99999996,
898,thor1zt7at89rr4wqxktarn6dya76rhsmjphpk8gfvm,0.0,0.0,
899,thor14695mdtx2h23wttcsf8f8ulf9puv7vh7z4dey0,2.9375,0.0,
900,thor19qlf5ppmygkvr749wj3dy8cmsxdw5sqmc02lpj,80.16421892,215.73866192999998,
901,thor1p3jgyu256kndglul37fnq34l7ftzp44qlckfj2,7.2277,0.0,
902,thor1znxc47tyue4h7q69rpffngtvw4nsjdcsp95kcu,1000.81193952,0.0,
903,thor1576w57czempxujhatdkkws9g38aht2x5gce9sz,47.98338969,71.28503369,
904,thor1qxgl8yju6w2k7sps3ksunkez77lv3lu37l6j40,1294.19265611,0.0,
905,thor1zzj3qdm9vz0dysc4waq522gfrgcgmevqe8qsv3,170.0237232,2224.99999997,
906,thor1d7nfersl50j8f35zwjc6mtat9yzp0pdtnh6l7z,3133.9922,0.0,
907,thor14vnj5nfdm8jwpzmd9luh6jrsft3u66k7ldaa3g,15000.0,0.0,
908,thor1h9s2gt999225ngx3dmhm3uey0j5c4460v5x5pj,3.03234168,1749.92830358,
909,thor1tqzkg9hah4ykdeheygegddc3duxg2z2u5h6jju,33.20049866,0.0,
910,thor1lpvn6xqxaas4s76y3lykrnyr7leddm4tz5n5ng,13.39427279,0.0,
911,thor1ak4mmmumletqpclt9qnyp46e3gunswjgst8mt8,5681.81795331,3351.14507047,
912,thor1mkp0ywmcy6vqmsgz42q6ppeczp42n7yj2eh8xu,43982.3804,0.0,
913,thor107p38efcvzcfauwtl4frg0c89w3tthz3n0u5pa,27.05235979,209.50330881,
914,thor1uxyn7xker3y45xefe5lntuq7tnnnaqd80dmk2k,1403.82757763,0.0,
915,thor1t46rafxuhez28jmr9uycp2cmmqr0txnl27m6yc,928.42191765,0.0,
916,thor13e4r5tunxw0j25hlnyj99tmn90cn33j8ay5gsz,8732.03208103,149.99245412,
917,thor1mfheutqf9e6dgsf4m7xu923g6f5w347stwwyhp,537.09659,0.0,
918,thor1xhlr8mzneyy6pmsmqfl27uyc0nq3q36987d7h2,0.0,0.0,
919,thor1wvqmaj38zx5fq8qraym2clwccfrgv2tcjam0zg,118.54914565,0.0,
920,thor1qu5fkcehjgu0vtwmfzu0whg5tx2t4rtajjnn7q,2414.78895339,40.39241176,13049.30888052
921,thor1q4lv8jfyc9474m6rl7c3v77zff95lyv47m8lqs,0.42549261,18.59037536,
922,thor1ypt6yfsmzeag0w5cjsewcedm5f588xx4vplajv,15000.21,0.0,
923,thor1fmzzp2glpy4m9aac6jt2artwk0edcn6ps532tf,205.59633947,0.0,
924,thor1497fgxx6pdnlkw5s8cey5w285yy84963xj4zsc,23349.92572062,0.0,
925,thor1cgvhe0rqhjcpf0kt7s3wck4utjzk0kqmhwfacy,0.15081124,1072.22898494,
926,thor1hdfrc7y2p5e7j30xveyur6f24u86vg4uytq5tv,744.91471724,0.0,
927,thor10ty06xcrszhk0wzddn3vjql6ywpm5hv784j2u8,4951.17088457,0.0,
928,thor1r0txa9txl07a07gz0qzwqqh2ch54vndmlwm8qp,296.1334524,0.0,
929,thor1v9chav3trrxhjux729zg3zdx07vxyswsa7ssva,405.01891517,0.0,
930,thor1w776q8wj4vqh66mernelfhwu6nxyuxtaufp2q5,15101.16,0.0,
931,thor1e59hjy9jq3mvwgw6qmdmy9xyu5wjpdv4ky0745,396.68579233,2606.2733412400003,
932,thor1vrdnjyc3j65f43ehes2slzszztpzctdnme2auu,0.52115765,23.99000437,
933,thor1gnu3r4uz89uzmp8tvc4gzdnqqmmndlnwsvqyga,9.28246529,0.0,
934,thor1ps42nd0c5458tz39fhc9v8xrt0qupdaft949us,257.27486938,63.882994030000006,
935,thor160nvyyceyehupfmyelludjjks00nm3y5sekys4,341.49070797,0.0,
936,thor1w854ca5mcz269dc5mdm069zxzljc49tlgdwwym,0.0,0.0,
937,thor1x2aktqwdkk8cujt8t5r5p6e8xhpzge8pztt4l4,0.0,0.0,
938,thor1ee2lzllzqm0teplmakc7fgqz53e8l5pksl73lr,0.0,7.55676173,
939,thor1c7ju8gcyy827gwxp4tmrklhwyhnkt8evh2jct4,2399.37490877,0.0,
940,thor1fp2y46uuzhqrsd6hdmvg7swzxl37eqwp4jm764,5348.22129799,0.0,
941,thor1duf47knsst8q8lhskfcxcqplunruxhxf3uyfav,1011.12270616,0.0,
942,thor1jtq2vvmwusjnw484efm4khfkw2atg8mekfxx4r,4061.75549203,876.09818608,
943,thor1um6aq6vyghrxyt62pjajkvmtsl7wmls9zgctcp,1012.91835893,263.62161218,
944,thor1xghymm5knl3l0s3nmjardz6vqlnczqm8ajr3y7,50.86227909,35.46840971,
945,thor1kun5fgknn0l34hsu746affalfdv30m9qxhsyt3,19.21568035,9271.75667862,
946,thor1ufkwarpghnqx2gfyxaa8a4s62g88m2xl5znyyr,210.35,0.0,
947,thor1pwluguq2y93lmvla56vvhj832p6dm3g6wjkh9w,15019.17958387,0.0,
948,thor1m9vk0yqtlve8necjpu54r3w5glyyr2hh9gqqnr,18425.15124539,0.0,
949,thor1esk56a9652ntfesskjzk77d64jfunsuestx4wf,1433.46989114,0.0,
950,thor10fp2pyygzawfgu2qvn7ft8yzw5yypr7g4z6lqy,24434.32961726,0.0,
951,thor16j36xrgluf5g8c5zjmrh3zeg9a99pxlel4wacv,0.71617763,119.98002053,
952,thor18cz07j7zkyv0qlvln3m6a4tc4jvkyk9k64nnck,0.0,0.0,
953,thor1hr9xkhzwf2yvs9axwlthtm7mq7n5dqql0s74jz,4.77765091,473.57559769,
954,thor1x8wyzhm992kpv82g3d07xpvsw4tr0m5s3mtmj5,30000.96658686,0.0,
955,thor1tzrvsgujy2x5jcczftyefs0f2e0k2jlg6mt5yr,789.97245122,98.99999997,
956,thor1qn5ph82wkwxl5wudw5urnasws3f0xm9ee9s6fw,26.77637869,0.0,
957,thor15dk7lkuf4wt9g4mrtep3qtvfv97wyu8ckxvhr4,119.86911646,5347.58159408,
958,thor17p3cl7r9k80pwvnyla7awaxr0xrkc0wg30c3sd,257.66475031,0.0,
959,thor1e7w4yu2ctczxsxdpp93nj2z79d6r08ecuqtdl7,0.0,620.60066264,
960,thor1ah0ljd6mrqswl5wm5sk7ytjz7ls67phaa9xl6m,11496.25424291,1159.77583035,
961,thor1cvwyp78zkgngktetq4y8xjhx7p8k3ypuhqlavn,1835.6998305,0.0,
962,thor1eeyct63e2kxan5tu3cy95fjthm2djr3aw7jqaz,1002.23686893,0.0,
